Id,Category
8594,6
8595,0
8596,7
8597,6
8598,9
8599,6
8600,2
8601,2
8602,3
8603,7
8604,4
8605,8
8606,6
8607,1
8608,0
8609,8
8610,4
8611,6
8612,2
8613,1
8614,8
8615,9
8616,9
8617,7
8618,2
8619,2
8620,4
8621,9
8622,7
8623,6
8624,5
8625,2
8626,6
8627,1
8628,8
8629,6
8630,3
8631,8
8632,8
8633,5
8634,2
8635,6
8636,1
8637,4
8638,6
8639,5
8640,6
8641,8
8642,1
8643,6
8644,6
8645,1
8646,9
8647,9
8648,2
8649,0
8650,1
8651,4
8652,3
8653,6
8654,6
8655,2
8656,9
8657,2
8658,8
8659,1
8660,8
8661,4
8662,9
8663,8
8664,7
8665,6
8666,7
8667,9
8668,1
8669,3
8670,4
8671,6
8672,8
8673,3
8674,1
8675,5
8676,5
8677,4
8678,6
8679,6
8680,6
8681,9
8682,8
8683,1
8684,1
8685,2
8686,7
8687,2
8688,6
8689,3
8690,4
8691,2
8692,1
8693,8
8694,1
8695,4
8696,3
8697,7
8698,5
8699,1
8700,2
8701,6
8702,9
8703,6
8704,8
8705,6
8706,5
8707,4
8708,6
8709,6
8710,6
8711,9
8712,8
8713,3
8714,1
8715,3
8716,2
8717,7
8718,6
8719,8
8720,3
8721,6
8722,3
8723,3
8724,3
8725,1
8726,8
8727,6
8728,6
8729,1
8730,1
8731,8
8732,3
8733,0
8734,9
8735,2
8736,1
8737,6
8738,6
8739,4
8740,8
8741,3
8742,2
8743,8
8744,6
8745,2
8746,1
8747,3
8748,8
8749,9
8750,5
8751,6
8752,6
8753,4
8754,6
8755,8
8756,4
8757,0
8758,7
8759,6
8760,8
8761,3
8762,8
8763,7
8764,4
8765,5
8766,1
8767,6
8768,0
8769,4
8770,8
8771,0
8772,5
8773,0
8774,4
8775,0
8776,0
8777,8
8778,0
8779,8
8780,5
8781,8
8782,7
8783,6
8784,9
8785,3
8786,3
8787,9
8788,4
8789,5
8790,6
8791,4
8792,6
8793,4
8794,4
8795,4
8796,4
8797,0
8798,8
8799,4
8800,3
8801,2
8802,6
8803,1
8804,4
8805,1
8806,7
8807,2
8808,6
8809,7
8810,9
8811,1
8812,4
8813,4
8814,2
8815,6
8816,4
8817,0
8818,2
8819,8
8820,6
8821,0
8822,8
8823,8
8824,1
8825,5
8826,7
8827,2
8828,5
8829,3
8830,9
8831,0
8832,7
8833,4
8834,4
8835,0
8836,1
8837,9
8838,4
8839,4
8840,1
8841,4
8842,9
8843,1
8844,0
8845,1
8846,1
8847,6
8848,2
8849,6
8850,4
8851,5
8852,7
8853,9
8854,3
8855,8
8856,6
8857,8
8858,6
8859,9
8860,4
8861,9
8862,6
8863,0
8864,8
8865,8
8866,1
8867,6
8868,7
8869,9
8870,0
8871,6
8872,4
8873,3
8874,2
8875,2
8876,2
8877,1
8878,3
8879,1
8880,2
8881,2
8882,1
8883,8
8884,1
8885,2
8886,4
8887,6
8888,6
8889,4
8890,2
8891,5
8892,1
8893,1
8894,6
8895,2
8896,6
8897,0
8898,3
8899,9
8900,4
8901,4
8902,6
8903,8
8904,1
8905,3
8906,6
8907,0
8908,1
8909,9
8910,6
8911,9
8912,1
8913,6
8914,6
8915,7
8916,1
8917,8
8918,0
8919,2
8920,7
8921,7
8922,9
8923,0
8924,6
8925,9
8926,4
8927,6
8928,7
8929,6
8930,5
8931,9
8932,3
8933,7
8934,9
8935,6
8936,9
8937,6
8938,6
8939,1
8940,1
8941,4
8942,8
8943,0
8944,3
8945,6
8946,5
8947,1
8948,6
8949,6
8950,3
8951,3
8952,8
8953,4
8954,1
8955,7
8956,1
8957,6
8958,6
8959,6
8960,1
8961,2
8962,2
8963,2
8964,2
8965,8
8966,8
8967,6
8968,1
8969,4
8970,0
8971,9
8972,7
8973,6
8974,6
8975,2
8976,6
8977,0
8978,6
8979,2
8980,6
8981,1
8982,2
8983,6
8984,2
8985,8
8986,0
8987,6
8988,1
8989,7
8990,4
8991,1
8992,9
8993,5
8994,2
8995,0
8996,4
8997,2
8998,6
8999,4
9000,4
9001,9
9002,6
9003,9
9004,2
9005,6
9006,2
9007,2
9008,4
9009,6
9010,3
9011,4
9012,9
9013,7
9014,4
9015,1
9016,0
9017,0
9018,5
9019,0
9020,5
9021,9
9022,1
9023,4
9024,5
9025,4
9026,3
9027,8
9028,8
9029,2
9030,6
9031,1
9032,2
9033,4
9034,3
9035,7
9036,9
9037,6
9038,0
9039,2
9040,8
9041,8
9042,6
9043,3
9044,3
9045,9
9046,6
9047,7
9048,1
9049,6
9050,6
9051,1
9052,5
9053,6
9054,2
9055,6
9056,7
9057,4
9058,9
9059,2
9060,3
9061,2
9062,6
9063,5
9064,1
9065,6
9066,5
9067,4
9068,9
9069,9
9070,0
9071,0
9072,4
9073,5
9074,6
9075,5
9076,8
9077,6
9078,6
9079,4
9080,2
9081,5
9082,3
9083,1
9084,6
9085,0
9086,5
9087,2
9088,0
9089,8
9090,7
9091,7
9092,5
9093,8
9094,8
9095,6
9096,2
9097,2
9098,8
9099,2
9100,1
9101,4
9102,6
9103,6
9104,7
9105,6
9106,8
9107,2
9108,6
9109,0
9110,1
9111,1
9112,0
9113,9
9114,4
9115,7
9116,6
9117,6
9118,1
9119,0
9120,0
9121,2
9122,1
9123,5
9124,0
9125,3
9126,3
9127,1
9128,0
9129,7
9130,6
9131,0
9132,5
9133,8
9134,0
9135,4
9136,5
9137,9
9138,1
9139,1
9140,8
9141,1
9142,3
9143,0
9144,2
9145,3
9146,3
9147,5
9148,8
9149,5
9150,6
9151,6
9152,9
9153,7
9154,4
9155,3
9156,0
9157,6
9158,4
9159,8
9160,1
9161,3
9162,3
9163,7
9164,3
9165,6
9166,8
9167,7
9168,5
9169,3
9170,6
9171,2
9172,5
9173,1
9174,3
9175,2
9176,6
9177,4
9178,7
9179,7
9180,6
9181,8
9182,4
9183,6
9184,6
9185,0
9186,5
9187,5
9188,9
9189,9
9190,0
9191,6
9192,1
9193,4
9194,5
9195,4
9196,9
9197,6
9198,6
9199,3
9200,7
9201,6
9202,1
9203,0
9204,3
9205,0
9206,0
9207,8
9208,8
9209,3
9210,5
9211,6
9212,7
9213,0
9214,4
9215,2
9216,8
9217,3
9218,6
9219,6
9220,1
9221,1
9222,1
9223,2
9224,3
9225,5
9226,1
9227,1
9228,6
9229,1
9230,9
9231,6
9232,4
9233,5
9234,0
9235,2
9236,4
9237,1
9238,4
9239,7
9240,3
9241,0
9242,6
9243,2
9244,3
9245,0
9246,2
9247,8
9248,8
9249,4
9250,5
9251,6
9252,4
9253,9
9254,9
9255,4
9256,4
9257,6
9258,6
9259,4
9260,8
9261,9
9262,4
9263,1
9264,9
9265,7
9266,1
9267,0
9268,9
9269,9
9270,4
9271,3
9272,0
9273,1
9274,4
9275,1
9276,8
9277,6
9278,8
9279,0
9280,8
9281,8
9282,0
9283,0
9284,2
9285,6
9286,4
9287,4
9288,0
9289,4
9290,9
9291,1
9292,9
9293,2
9294,0
9295,4
9296,6
9297,8
9298,0
9299,1
9300,6
9301,8
9302,7
9303,9
9304,2
9305,1
9306,0
9307,9
9308,5
9309,0
9310,7
9311,4
9312,6
9313,6
9314,8
9315,1
9316,6
9317,2
9318,1
9319,4
9320,0
9321,6
9322,4
9323,0
9324,7
9325,4
9326,5
9327,1
9328,2
9329,5
9330,1
9331,0
9332,2
9333,2
9334,1
9335,2
9336,6
9337,9
9338,7
9339,0
9340,6
9341,6
9342,3
9343,2
9344,7
9345,2
9346,3
9347,6
9348,9
9349,5
9350,2
9351,3
9352,5
9353,1
9354,6
9355,3
9356,4
9357,6
9358,9
9359,7
9360,9
9361,7
9362,6
9363,5
9364,2
9365,5
9366,6
9367,3
9368,6
9369,8
9370,2
9371,7
9372,5
9373,0
9374,0
9375,5
9376,1
9377,3
9378,3
9379,0
9380,5
9381,6
9382,9
9383,0
9384,8
9385,1
9386,1
9387,7
9388,1
9389,7
9390,9
9391,0
9392,7
9393,9
9394,4
9395,2
9396,3
9397,6
9398,4
9399,6
9400,6
9401,6
9402,8
9403,3
9404,8
9405,7
9406,9
9407,4
9408,6
9409,3
9410,1
9411,6
9412,9
9413,5
9414,6
9415,9
9416,2
9417,4
9418,8
9419,3
9420,8
9421,6
9422,6
9423,9
9424,5
9425,4
9426,8
9427,6
9428,1
9429,0
9430,6
9431,6
9432,3
9433,2
9434,6
9435,7
9436,2
9437,4
9438,6
9439,0
9440,5
9441,1
9442,7
9443,6
9444,6
9445,3
9446,9
9447,0
9448,6
9449,6
9450,0
9451,0
9452,8
9453,7
9454,0
9455,0
9456,1
9457,8
9458,2
9459,4
9460,9
9461,0
9462,1
9463,0
9464,0
9465,4
9466,0
9467,6
9468,0
9469,0
9470,8
9471,8
9472,4
9473,0
9474,3
9475,2
9476,1
9477,5
9478,4
9479,8
9480,4
9481,2
9482,8
9483,0
9484,4
9485,1
9486,8
9487,7
9488,6
9489,5
9490,7
9491,6
9492,8
9493,3
9494,8
9495,6
9496,1
9497,5
9498,8
9499,9
9500,0
9501,6
9502,2
9503,6
9504,6
9505,6
9506,6
9507,2
9508,4
9509,3
9510,6
9511,6
9512,8
9513,5
9514,6
9515,6
9516,4
9517,3
9518,2
9519,4
9520,6
9521,8
9522,2
9523,6
9524,0
9525,1
9526,9
9527,8
9528,9
9529,9
9530,8
9531,4
9532,6
9533,1
9534,6
9535,4
9536,2
9537,9
9538,4
9539,2
9540,1
9541,2
9542,3
9543,6
9544,5
9545,0
9546,9
9547,6
9548,6
9549,1
9550,1
9551,5
9552,4
9553,6
9554,2
9555,1
9556,2
9557,3
9558,4
9559,0
9560,9
9561,8
9562,1
9563,7
9564,7
9565,2
9566,5
9567,4
9568,3
9569,6
9570,3
9571,3
9572,2
9573,5
9574,9
9575,2
9576,2
9577,6
9578,2
9579,0
9580,3
9581,4
9582,0
9583,9
9584,6
9585,0
9586,1
9587,6
9588,8
9589,2
9590,6
9591,1
9592,7
9593,6
9594,4
9595,5
9596,6
9597,1
9598,7
9599,5
9600,4
9601,6
9602,6
9603,5
9604,8
9605,6
9606,0
9607,1
9608,8
9609,1
9610,6
9611,3
9612,0
9613,0
9614,8
9615,2
9616,0
9617,7
9618,9
9619,2
9620,6
9621,2
9622,9
9623,6
9624,4
9625,9
9626,6
9627,8
9628,2
9629,6
9630,2
9631,4
9632,6
9633,6
9634,9
9635,6
9636,0
9637,4
9638,8
9639,1
9640,9
9641,6
9642,2
9643,3
9644,6
9645,5
9646,0
9647,6
9648,2
9649,6
9650,6
9651,0
9652,5
9653,7
9654,6
9655,1
9656,6
9657,9
9658,0
9659,2
9660,4
9661,7
9662,2
9663,6
9664,2
9665,9
9666,4
9667,6
9668,7
9669,7
9670,7
9671,5
9672,3
9673,7
9674,7
9675,8
9676,4
9677,0
9678,6
9679,6
9680,4
9681,0
9682,3
9683,1
9684,2
9685,1
9686,4
9687,8
9688,8
9689,3
9690,9
9691,5
9692,5
9693,2
9694,6
9695,6
9696,5
9697,7
9698,6
9699,1
9700,0
9701,0
9702,6
9703,4
9704,4
9705,6
9706,9
9707,1
9708,4
9709,2
9710,6
9711,4
9712,7
9713,9
9714,5
9715,8
9716,6
9717,8
9718,8
9719,4
9720,5
9721,5
9722,4
9723,8
9724,0
9725,4
9726,0
9727,9
9728,0
9729,9
9730,0
9731,0
9732,0
9733,4
9734,4
9735,5
9736,7
9737,6
9738,6
9739,4
9740,6
9741,0
9742,0
9743,1
9744,4
9745,2
9746,9
9747,6
9748,0
9749,5
9750,6
9751,7
9752,1
9753,6
9754,9
9755,7
9756,1
9757,0
9758,9
9759,4
9760,1
9761,1
9762,8
9763,5
9764,6
9765,7
9766,9
9767,0
9768,1
9769,3
9770,6
9771,6
9772,0
9773,6
9774,8
9775,0
9776,1
9777,1
9778,6
9779,2
9780,7
9781,6
9782,2
9783,5
9784,1
9785,6
9786,6
9787,1
9788,3
9789,6
9790,0
9791,5
9792,8
9793,5
9794,1
9795,9
9796,8
9797,3
9798,9
9799,1
9800,7
9801,6
9802,4
9803,6
9804,2
9805,3
9806,0
9807,7
9808,2
9809,2
9810,2
9811,3
9812,0
9813,3
9814,2
9815,0
9816,4
9817,1
9818,4
9819,4
9820,2
9821,8
9822,6
9823,6
9824,6
9825,5
9826,1
9827,1
9828,4
9829,7
9830,4
9831,1
9832,7
9833,3
9834,1
9835,8
9836,6
9837,2
9838,4
9839,6
9840,7
9841,0
9842,7
9843,4
9844,1
9845,7
9846,1
9847,4
9848,2
9849,9
9850,3
9851,3
9852,1
9853,3
9854,2
9855,7
9856,2
9857,8
9858,4
9859,7
9860,6
9861,0
9862,9
9863,8
9864,7
9865,1
9866,8
9867,1
9868,3
9869,4
9870,8
9871,1
9872,2
9873,1
9874,6
9875,9
9876,5
9877,7
9878,5
9879,9
9880,2
9881,6
9882,9
9883,8
9884,5
9885,7
9886,5
9887,8
9888,8
9889,6
9890,4
9891,6
9892,0
9893,1
9894,9
9895,4
9896,8
9897,1
9898,9
9899,4
9900,2
9901,6
9902,2
9903,6
9904,1
9905,2
9906,8
9907,0
9908,1
9909,1
9910,1
9911,1
9912,3
9913,3
9914,5
9915,8
9916,7
9917,4
9918,3
9919,7
9920,0
9921,1
9922,7
9923,2
9924,7
9925,0
9926,6
9927,6
9928,2
9929,6
9930,6
9931,2
9932,5
9933,4
9934,1
9935,6
9936,6
9937,0
9938,1
9939,5
9940,9
9941,6
9942,4
9943,6
9944,3
9945,4
9946,6
9947,1
9948,6
9949,2
9950,9
9951,6
9952,6
9953,0
9954,8
9955,2
9956,0
9957,1
9958,6
9959,8
9960,6
9961,7
9962,0
9963,3
9964,2
9965,2
9966,7
9967,4
9968,6
9969,8
9970,3
9971,6
9972,4
9973,0
9974,1
9975,2
9976,1
9977,9
9978,2
9979,4
9980,5
9981,2
9982,1
9983,1
9984,0
9985,5
9986,4
9987,6
9988,5
9989,1
9990,0
9991,4
9992,6
9993,8
9994,2
9995,6
9996,1
9997,5
9998,2
9999,4
10000,4
